order_item_id,order_id,product_id,quantity,unit_price,subtotal
2160,706,21,4.0,286.66,1146.64
2161,706,5,2.0,434.01,868.02
2162,706,55,1.0,162.76,162.76
2163,706,44,2.0,415.15,830.3
2164,706,87,2.0,311.01,622.02
2165,707,37,3.0,426.49,1279.47
2166,707,75,3.0,412.81,1238.43
2167,707,100,4.0,291.9,1167.6
2168,707,98,5.0,85.79,0.0
2169,708,38,3.0,61.02,183.06
2170,708,68,5.0,98.06,490.3
2172,708,19,5.0,111.64,558.2
2173,709,100,2.0,291.9,583.8
2174,709,58,2.0,157.01,314.02
2175,709,29,3.0,205.58,616.74
2176,709,77,1.0,375.81,375.81
2177,710,99,4.0,48.46,0.0
2178,710,81,4.0,0.0,798.08
2179,710,17,0.0,214.27,1071.35
2180,710,93,2.0,168.83,-337.66
2181,710,4,3.0,49.43,148.29
2182,711,7,2.0,289.43,578.86
2183,100710,23,2.0,133.11,266.22
2185,100711,38,5.0,61.02,305.1
2186,712,30,3.0,476.64,1429.92
2187,713,66,2.0,293.11,586.22
2188,713,76,2.0,14.77,29.54
2189,714,95,2.0,184.49,368.98
2190,714,56,4.0,254.12,1016.48
2191,714,27,1.0,0.0,442.48
2192,715,56,3.0,254.12,762.36
2193,715,98,5.0,85.79,428.95
2194,715,84,5.0,362.96,1814.8
2195,716,38,4.0,61.02,244.08
2196,717,66,4.0,293.11,1172.44
2197,717,55,0.0,162.76,651.04
2198,718,55,5.0,162.76,813.8
2199,718,69,4.0,195.2,780.8
2200,719,75,4.0,412.81,1651.24
2201,719,91,3.0,129.46,388.38
2202,719,78,1.0,484.96,484.96
2203,720,90,1.0,288.52,288.52
2204,720,35,4.0,460.47,1841.88
2205,720,66,3.0,293.11,879.33
2206,720,100,5.0,0.0,1459.5
2207,720,18,-2.0,95.05,190.1
2208,100720,45,5.0,291.79,1458.95
2209,721,16,5.0,65.16,0.0
2210,722,99,3.0,48.46,145.38
2211,722,36,5.0,370.69,1853.45
2213,722,37,3.0,426.49,1279.47
2214,723,67,0.0,22.54,0.0
2215,723,30,2.0,476.64,953.28
2217,723,16,5.0,65.16,325.8
2218,724,44,3.0,415.15,1245.45
2219,724,45,2.0,291.79,583.58
2222,725,57,5.0,249.19,1245.95
2223,725,69,2.0,195.2,390.4
2224,725,28,3.0,0.0,-1206.03
2225,726,8,5.0,408.88,2044.4
2226,727,34,2.0,275.98,551.96
2227,727,52,0.0,0.0,791.95
2228,727,91,1.0,129.46,129.46
2229,727,66,5.0,293.11,1465.55
2231,728,23,5.0,133.11,665.55
2234,730,71,3.0,455.0,0.0
2235,730,22,1.0,221.03,221.03
2236,730,8,2.0,408.88,817.76
2238,731,100055,0.0,254.12,1270.6
2239,731,11,0.0,327.28,1309.12
2240,731,42,1.0,399.2,399.2
2241,731,54,2.0,386.53,773.06
2245,732,33,2.0,218.48,0.0
2246,732,84,2.0,362.96,725.92
2247,733,59,5.0,0.0,369.2
2248,733,25,3.0,385.98,0.0
2249,734,46,2.0,251.7,503.4
2250,734,23,4.0,133.11,532.44
2251,735,57,1.0,249.19,249.19
2252,735,55,1.0,162.76,0.0
2253,736,90,1.0,288.52,288.52
2254,736,6,2.0,452.67,905.34
2255,736,18,2.0,95.05,190.1
2256,736,41,2.0,268.87,537.74
2257,737,77,3.0,375.81,1127.43
2259,737,4,2.0,0.0,98.86
2260,737,74,4.0,340.82,1363.28
2261,738,94,5.0,281.92,1409.6
2263,738,27,3.0,442.48,1327.44
2264,738,75,1.0,412.81,412.81
2265,739,85,2.0,492.59,985.18
2266,739,93,2.0,168.83,-337.66
2267,739,86,2.0,179.5,359.0
2268,739,100,0.0,291.9,1459.5
2269,739,66,4.0,293.11,1172.44
2270,740,90,1.0,288.52,0.0
2271,740,11,5.0,327.28,1636.4
2272,741,81,1.0,199.52,199.52
2273,741,6,3.0,0.0,1358.01
2274,741,39,1.0,14.99,14.99
2275,742,80,4.0,177.68,710.72
2276,742,51,3.0,151.57,454.71
2278,742,14,1.0,0.0,38813.54
2279,742,38,5.0,61.02,305.1
2280,743,2,4.0,497.46,-1989.84
2281,743,10,4.0,44.37,177.48
2282,743,86,1.0,179.5,179.5
2283,100742,65,4.0,24.15,96.6
2285,745,47,3.0,191.88,575.64
2286,746,61,3.0,0.0,239.52
2287,746,5,4.0,434.01,1736.04
2288,746,7,2.0,289.43,578.86
2290,747,40,5.0,161.35,806.75
2291,747,50,1.0,295.33,295.33
2292,747,45,3.0,291.79,875.37
2293,747,87,5.0,0.0,1555.05
2295,748,50,3.0,295.33,885.99
2296,748,89,3.0,64.65,193.95
2297,100747,65,3.0,24.15,72.45
2298,748,55,3.0,162.76,488.28
2299,749,93,4.0,0.0,675.32
2300,749,15,3.0,47.74,143.22
2301,749,100042,3.0,0.0,1101.54
2302,749,76,1.0,14.77,14.77
2303,749,90,3.0,288.52,865.56
2304,750,47,162.0,191.88,191.88
2305,751,11,2.0,327.28,654.56
2306,751,92,4.0,326.9,1307.6
2307,751,93,0.0,168.83,844.15
2308,751,63,0.0,422.48,1689.92
2309,752,76,3.0,1861.02,44.31
2311,752,52,4.0,158.39,633.56
2312,753,98,5.0,85.79,428.95
2313,753,22,1.0,221.03,0.0
2314,754,36,1.0,370.69,370.69
2315,754,54,3.0,386.53,1159.59
2316,754,43,4.0,367.18,1468.72
2317,754,74,2.0,340.82,681.64
2318,754,46,0.0,0.0,251.7
2319,755,2,5.0,497.46,2487.3
2320,755,57,3.0,249.19,747.57
2321,756,90,2.0,288.52,577.04
2322,756,2,5.0,497.46,0.0
2323,756,27,5.0,442.48,2212.4
2324,757,66,3.0,293.11,879.33
2325,757,23,5.0,133.11,665.55
2326,757,91,4.0,0.0,517.84
2327,758,89,-3.0,64.65,193.95
2328,100757,31,2.0,224.75,0.0
2330,759,54,0.0,386.53,1546.12
2332,759,20,1.0,287.02,287.02
2335,760,83,4.0,177.32,709.28
2338,761,80,5.0,177.68,0.0
2339,761,33,1.0,0.0,218.48
2342,763,3,1.0,88.56,88.56
2343,763,61,5.0,79.84,0.0
2344,764,18,2.0,95.05,190.1
2345,764,59,3.0,73.84,221.52
2346,765,60,5.0,158.57,792.85
2347,765,89,5.0,64.65,323.25
2348,765,84,1.0,362.96,362.96
2349,766,27,2.0,442.48,884.96
2350,766,56,5.0,254.12,1270.6
2351,766,76,0.0,14.77,59.08
2352,766,19,2.0,111.64,223.28
2353,766,88,2.0,265.4,530.8
2354,767,39,2.0,14.99,29.98
2355,767,19,2.0,111.64,223.28
2356,767,2,2.0,497.46,994.92
2357,768,100065,1.0,293.11,293.11
2360,769,50,3.0,295.33,885.99
2361,769,32,3.0,218.69,656.07
2363,769,8,1.0,408.88,0.0
2364,770,80,1.0,177.68,177.68
2365,770,60,0.0,158.57,158.57
2366,771,54,4.0,386.53,0.0
2367,771,23,3.0,133.11,399.33
2368,771,33,0.0,218.48,436.96
2369,772,68,3.0,98.06,294.18
2370,772,52,2.0,158.39,316.78
2371,772,83,3.0,177.32,531.96
2372,772,99,4.0,48.46,193.84
2373,772,76,4.0,14.77,59.08
2374,773,3,0.0,88.56,265.68
2375,773,41,4.0,268.87,1075.48
2376,773,2,4.0,497.46,1989.84
2377,774,39,2.0,14.99,29.98
2379,775,1,2.0,484.6,969.2
2380,775,13,2.0,95.9,191.8
2381,776,98,4.0,85.79,343.16
2382,776,15,4.0,47.74,190.96
2383,776,49,4.0,250.17,1000.68
2385,777,93,2.0,168.83,337.66
2386,777,18,2.0,95.05,190.1
2387,777,23,1.0,133.11,133.11
2388,778,51,2.0,151.57,303.14
2389,779,3,1.0,0.0,88.56
2390,779,7,0.0,289.43,0.0
2391,779,26,1.0,0.0,154.86
2392,779,77,3.0,-375.81,1127.43
2393,779,87,3.0,311.01,933.03
2394,780,32,2.0,218.69,437.38
2395,780,20,3.0,287.02,861.06
2396,781,70,2.0,452.51,905.02
2397,781,93,3.0,0.0,506.49
2398,781,41,4.0,268.87,1075.48
2399,781,45,4.0,291.79,0.0
2400,782,17,1.0,214.27,214.27
2401,782,32,1.0,218.69,218.69
2404,783,81,1.0,199.52,199.52
2405,783,3,5.0,88.56,442.8
2406,784,57,2.0,249.19,498.38
2407,784,68,3.0,98.06,294.18
2408,785,84,2.0,362.96,725.92
2409,785,19,3.0,0.0,334.92
2410,786,21,3.0,286.66,859.98
2411,786,62,4.0,170.9,683.6
2412,786,12,2.0,25.24,50.48
2415,787,58,5.0,157.01,785.05
2416,788,70,5.0,452.51,2262.55
2417,788,95,2.0,184.49,368.98
2418,789,39,1.0,14.99,14.99
2419,789,6,1.0,452.67,452.67
2420,789,56,1.0,254.12,254.12
2421,790,62,2.0,170.9,341.8
2422,790,1,2.0,484.6,969.2
2423,790,43,2.0,0.0,734.36
2424,790,100079,2.0,177.68,355.36
2425,791,94,2.0,281.92,563.84
2426,791,45,4.0,291.79,1167.16
2427,792,26,4.0,154.86,619.44
2428,792,30,2.0,476.64,953.28
2429,792,62,4.0,170.9,0.0
2430,793,52,1.0,158.39,158.39
2432,794,44,2.0,415.15,0.0
2433,795,77,0.0,375.81,1879.05
2434,795,80,2.0,177.68,355.36
2435,795,52,3.0,158.39,475.17
2436,795,89,1.0,64.65,64.65
2437,796,58,5.0,157.01,785.05
2438,796,96,2.0,458.83,917.66
2439,797,55,3.0,0.0,488.28
2440,797,32,3.0,218.69,656.07
2441,797,26,1.0,0.0,154.86
2442,797,1,3.0,484.6,1453.8
2443,798,13,1.0,95.9,95.9
2444,799,92,0.0,326.9,980.7
2445,799,31,5.0,0.0,1123.75
2447,799,71,1.0,455.0,455.0
2449,800,22,3.0,0.0,663.09
2450,800,63,1.0,422.48,422.48
2451,800,37,5.0,426.49,2132.45
2452,800,59,4.0,73.84,295.36
2453,801,87,5.0,311.01,1555.05
2455,802,48,1.0,491.31,491.31
2456,802,81,4.0,199.52,798.08
2457,802,85,1.0,492.59,492.59
2459,803,30,2.0,476.64,953.28
2460,804,15,1.0,47.74,47.74
2461,804,21,1.0,286.66,286.66
2462,804,47,4.0,191.88,767.52
2463,804,13,2.0,95.9,191.8
2465,805,94,2.0,281.92,563.84
2466,805,32,0.0,218.69,218.69
2467,805,58,2.0,157.01,314.02
2468,806,85,5.0,-492.59,2462.95
2469,806,64,3.0,499.45,1498.35
2470,806,73,2.0,158.94,317.88
2471,806,81,5.0,199.52,997.6
2472,807,100065,2.0,0.0,467217.34
2473,807,77,5.0,375.81,1879.05
2474,807,90,5.0,288.52,1442.6
2475,807,19,3.0,111.64,0.0
2476,807,20,1.0,287.02,287.02
2477,808,59,2.0,0.0,147.68
2478,100807,88,3.0,265.4,796.2
2479,809,20,5.0,287.02,0.0
2480,100809,91,3.0,129.46,388.38
2482,810,12,5.0,25.24,126.2
2483,810,72,1.0,445.53,445.53
2484,810,44,5.0,0.0,2075.75
2485,811,82,5.0,17.08,85.4
2486,811,53,2.0,470.48,940.96
2488,811,76,3.0,14.77,44.31
2489,812,30,2.0,476.64,953.28
2490,812,20,1.0,287.02,287.02
2491,812,13,3.0,95.9,287.7
2493,814,84,0.0,362.96,725.92
2495,815,39,3.0,14.99,44.97
2496,815,33,3.0,218.48,655.44
2497,815,22,4.0,0.0,884.12
2498,816,30,4.0,476.64,1906.56
2500,817,77,5.0,375.81,1879.05
2501,817,50,5.0,295.33,1476.65
2502,817,78,4.0,484.96,1939.84
2503,817,33,2.0,218.48,436.96
2504,818,85,3.0,492.59,1477.77
2507,819,56,0.0,254.12,254.12
2508,819,86,1.0,0.0,179.5
2511,822,57,5.0,249.19,1245.95
2514,822,63,2.0,422.48,844.96
2515,823,89,2.0,64.65,129.3
2516,823,77,4.0,375.81,1503.24
2517,823,60,2.0,158.57,317.14
2518,823,59,5.0,73.84,369.2
2519,824,18,2.0,95.05,190.1
2520,825,64,4.0,499.45,1997.8
2521,825,17,1.0,214.27,214.27
2522,825,57,1.0,249.19,249.19
2523,826,73,5.0,158.94,794.7
2524,826,80,2.0,177.68,355.36
2525,826,5,2.0,434.01,868.02
2526,826,77,4.0,375.81,1503.24
2527,826,59,0.0,73.84,295.36
2528,827,76,4.0,14.77,59.08
2529,827,70,0.0,452.51,452.51
2530,827,9,1.0,272.09,272.09
2531,828,50,5.0,295.33,0.0
2532,828,42,0.0,399.2,798.4
2533,828,56,2.0,254.12,508.24
2534,828,51,2.0,142627.37,153388.84
2535,828,41,5.0,268.87,1344.35
2536,100828,88,3.0,265.4,796.2
2537,829,18,5.0,95.05,475.25
2538,829,100076,3.0,375.81,1127.43
2539,830,55,3.0,162.76,488.28
2540,831,52,3.0,158.39,475.17
2541,831,42,4.0,399.2,1596.8
2542,832,6,4.0,452.67,1810.68
2543,832,37,4.0,426.49,1705.96
2544,833,100089,-5.0,288.52,1442.6
2545,833,85,4.0,492.59,1970.36
2547,834,32,786.0,0.0,0.0
2548,834,1,1.0,0.0,484.6
2549,835,41,3.0,268.87,806.61
2550,835,18,0.0,95.05,95.05
2551,100835,77,3.0,0.0,1127.43
2552,836,64,2.0,499.45,998.9
2553,836,78,2.0,484.96,969.92
2554,836,9,3.0,272.09,816.27
2556,837,60,1.0,158.57,158.57
2557,838,69,5.0,195.2,976.0
2559,838,26,1.0,154.86,154.86
2560,839,67,2.0,0.0,0.0
2562,839,84,0.0,362.96,1451.84
2564,840,82,4.0,17.08,68.32
2565,841,28,1.0,402.01,402.01
2567,842,39,3.0,14.99,44.97
2568,842,100040,1.0,268.87,268.87
2569,100842,53,1.0,470.48,470.48
2570,843,60,4.0,158.57,634.28
2572,844,5,2.0,434.01,868.02
2573,845,100016,2.0,214.27,428.54
2575,846,4,3.0,49.43,148.29
2576,846,47,4.0,191.88,767.52
2577,847,51,4.0,0.0,606.28
2578,848,39,2.0,14.99,29.98
2579,848,63,5.0,422.48,0.0
2580,848,84,3.0,362.96,1088.88
2581,100848,45,2.0,291.79,583.58
2582,100848,37,3.0,426.49,1279.47
2583,849,23,2.0,133.11,266.22
2584,849,65,0.0,24.15,48.3
2585,850,56,1.0,254.12,0.0
2586,850,21,2.0,286.66,573.32
2587,850,69,3.0,195.2,585.6
2589,851,33,1.0,218.48,218.48
2590,851,96,4.0,458.83,1835.32
2593,852,78,3.0,484.96,1454.88
2595,852,65,2.0,24.15,48.3
2596,853,94,2.0,281.92,0.0
2597,853,41,3048.0,268.87,1075.48
2598,853,52,5.0,158.39,791.95
2600,853,45,1.0,291.79,291.79
2601,854,42,3.0,399.2,1197.6
2602,854,23,4.0,133.11,532.44
2604,855,48,3064.0,491.31,1965.24
2605,855,78,5.0,484.96,2424.8
2606,855,90,2.0,288.52,577.04
2607,855,57,1.0,249.19,249.19
2608,856,44,1.0,415.15,415.15
2609,856,66,2.0,0.0,586.22
2610,856,73,3.0,158.94,476.82
2611,856,55,3.0,162.76,0.0
2612,857,18,1.0,95.05,95.05
2613,100857,33,5.0,218.48,1092.4
2614,858,37,1.0,426.49,426.49
2615,859,66,2.0,293.11,586.22
2616,859,3,5.0,88.56,442.8
2617,859,10,4.0,44.37,177.48
2618,860,96,4.0,458.83,1835.32
2619,860,55,3.0,162.76,488.28
2621,861,43,5.0,0.0,1835.9
2622,861,61,3.0,68343.04000000001,239.52
2623,861,6,2.0,0.0,905.34
2624,861,59,1.0,73.84,73.84
2625,862,95,4.0,184.49,737.96
2626,863,58,3.0,157.01,471.03
2627,864,62,2.0,170.9,341.8
2628,864,25,4.0,0.0,0.0
2629,865,17,0.0,0.0,642.81
2630,866,16,5.0,65.16,325.8
2631,866,72,5.0,445.53,2227.65
2632,867,46,2.0,251.7,503.4
2633,868,59,2.0,73.84,0.0
2634,868,81,2.0,199.52,399.04
2635,868,29,2.0,205.58,411.16
2636,868,45,4.0,291.79,1167.16
2637,869,1,2.0,484.6,969.2
2639,870,22,4.0,221.03,884.12
2641,871,41,4.0,268.87,1075.48
2642,871,12,0.0,25.24,50.48
2643,871,85,5.0,492.59,2462.95
2644,100870,81,4.0,199.52,798.08
2646,872,36,4.0,370.69,1482.76
2648,100871,47,1.0,191.88,191.88
2649,873,95,1.0,184.49,184.49
2650,873,29,1.0,205.58,0.0
2651,874,59,5.0,0.0,369.2
2652,875,58,5.0,0.0,785.05
2653,875,6,3.0,0.0,1358.01
2654,875,33,2.0,218.48,436.96
2655,875,28,1.0,402.01,402.01
2656,875,11,4.0,327.28,1309.12
2657,876,40,3.0,161.35,484.05
2658,877,27,2.0,442.48,884.96
2659,877,6,1.0,452.67,452.67
2660,877,63,1.0,422.48,0.0
2661,878,100093,3.0,281.92,845.76
2662,878,48,3.0,491.31,1473.93
2663,879,100099,4.0,291.9,1167.6
2664,879,97,5.0,259.99,1299.95
2665,879,64,1.0,499.45,499.45
2666,880,73,4.0,158.94,635.76
2667,880,11,4.0,327.28,0.0
2668,880,25,4.0,385.98,1543.92
2669,880,33,1.0,218.48,218.48
2670,881,96,1.0,458.83,458.83
2671,881,19,5.0,111.64,558.2
2672,881,6,3.0,452.67,1358.01
2673,881,40,4.0,161.35,645.4
2674,881,88,4.0,265.4,1061.6
2675,882,91,4.0,129.46,517.84
2676,882,94,3.0,281.92,845.76
2677,883,23,1.0,133.11,0.0
2678,883,2,0.0,497.46,1492.38
2679,883,45,5.0,291.79,1458.95
2682,885,72,4.0,0.0,0.0
2684,885,91,211.0,129.46,129.46
2686,886,80,1.0,177.68,0.0
2688,887,91,1.0,129.46,0.0
2689,887,14,5.0,73.79,368.95
2690,888,96,5.0,0.0,2294.15
2691,888,57,5.0,0.0,1245.95
2692,889,100088,3.0,64.65,193.95
2693,889,89,3.0,64.65,0.0
2694,890,11,1.0,327.28,327.28
2695,890,81,1.0,199.52,199.52
2697,890,23,3.0,133.11,399.33
2699,891,39,2.0,0.0,29.98
2700,891,49,1.0,250.17,250.17
2701,891,11,4.0,327.28,1309.12
2702,891,100060,2.0,0.0,159.68
2703,892,66,2.0,293.11,586.22
2704,892,27,1.0,442.48,442.48
2705,892,81,2.0,199.52,399.04
2706,892,49,2.0,0.0,500.34
2707,893,79,2.0,484.71,969.42
2708,893,91,3.0,0.0,388.38
2709,893,11,1.0,327.28,327.28
2710,894,92,2.0,326.9,653.8
2711,894,100,5.0,0.0,1459.5
2712,894,98,2.0,85.79,171.58
2713,895,3,4.0,88.56,354.24
2714,100895,69,3.0,195.2,585.6
2715,896,1,4.0,484.6,1938.4
2716,896,98,5.0,0.0,428.95
2717,897,21,3.0,286.66,859.98
2718,897,21,1.0,286.66,286.66
2719,897,66,4.0,293.11,1172.44
2720,897,79,4.0,484.71,1938.84
2721,898,59,1.0,73.84,73.84
2722,898,9,2.0,204611.68,544.18
2723,898,44,4.0,415.15,1660.6
2724,898,3,2.0,88.56,177.12
2725,899,63,5.0,422.48,2112.4
2726,900,73,2.0,158.94,317.88
2727,900,87,4.0,311.01,1244.04
2728,900,72,2.0,445.53,891.06
2729,900,79,0.0,484.71,1938.84
2731,901,56,4.0,254.12,1016.48
2732,901,74,5.0,340.82,1704.1
2733,901,82,0.0,0.0,34.16
2734,901,72,0.0,445.53,2227.65
2735,902,10,2.0,44.37,0.0
2736,902,15,4.0,47.74,190.96
2737,903,81,4.0,199.52,798.08
2738,904,4,4.0,49.43,197.72
2739,905,83,2.0,177.32,354.64
2740,905,54,0.0,386.53,773.06
2741,100904,66,1.0,293.11,293.11
2742,905,67,3.0,22.54,67.62
2743,905,26,3.0,154.86,464.58
2744,906,8,4.0,408.88,1635.52
2745,906,60,4.0,158.57,634.28
2746,906,57,4.0,249.19,996.76
2747,906,53,3.0,470.48,1411.44
2749,100906,16,1.0,65.16,65.16
2750,907,91,-3.0,129.46,388.38
2751,907,57,4.0,249.19,996.76
2752,907,18,5.0,95.05,475.25
2753,908,47,0.0,191.88,0.0
2754,908,72,2.0,445.53,891.06
2756,909,28,3.0,402.01,1206.03
2757,910,99,3.0,48.46,145.38
2758,910,83,0.0,177.32,531.96
2759,910,22,5.0,221.03,1105.15
2760,910,71,1.0,455.0,0.0
2761,910,65,2.0,24.15,48.3
2762,911,6,5.0,452.67,2263.35
2763,911,9,5.0,0.0,1360.45
2764,911,26,2124.0,154.86,464.58
2766,912,12,3.0,25.24,75.72
2767,912,50,5.0,295.33,1476.65
2769,912,66,5.0,293.11,1465.55
2770,912,97,0.0,259.99,779.97
2771,913,25,0.0,385.98,1543.92
2772,913,33,1.0,218.48,0.0
2773,913,79,5.0,0.0,2423.55
2774,913,91,5.0,129.46,0.0
2775,914,31,1.0,224.75,224.75
2776,914,80,2.0,177.68,355.36
2778,915,28,5.0,402.01,2010.05
2779,916,100065,3.0,293.11,879.33
2780,916,90,1.0,288.52,288.52
2782,916,73,4.0,158.94,635.76
2783,916,80,5.0,177.68,888.4
2784,917,100034,2.0,460.47,920.94
2785,917,96,4.0,458.83,1835.32
2786,918,75,1.0,412.81,412.81
2787,918,68,0.0,98.06,98.06
2788,918,72,3.0,445.53,1336.59
2789,918,79,2.0,-484.71,969.42
2790,918,3,5.0,88.56,442.8
2791,919,91,2.0,129.46,258.92
2794,920,65,2.0,24.15,48.3
2795,920,93,2.0,168.83,337.66
2796,920,55,2.0,162.76,325.52
2797,921,21,4.0,286.66,1146.64
2799,921,22,5.0,221.03,1105.15
2800,922,56,3.0,254.12,762.36
2801,922,96,1.0,0.0,458.83
2803,922,34,5.0,275.98,1379.9
2804,923,49,0.0,250.17,250.17
2805,924,52,1.0,158.39,158.39
2806,925,58,3.0,157.01,471.03
2807,926,63,3.0,422.48,-1267.44
2808,927,70,0.0,452.51,905.02
2809,928,100081,0.0,17.08,34.16
2810,928,15,5.0,47.74,238.7
2811,928,88,4.0,265.4,1061.6
2812,928,100046,4.0,191.88,767.52
2813,928,10,4.0,44.37,177.48
2814,929,37,0.0,426.49,1279.47
2815,930,26,4.0,154.86,619.44
2816,931,31,5.0,224.75,1123.75
2817,931,26,3.0,154.86,464.58
2818,932,47,3.0,191.88,575.64
2819,100931,15,3.0,47.74,143.22
2820,933,76,4.0,14.77,59.08
2821,934,77,5.0,-375.81,1879.05
2822,934,71,4.0,455.0,1820.0
2823,934,39,0.0,14.99,14.99
2824,934,91,1.0,129.46,129.46
2825,935,47,2.0,191.88,383.76
2826,935,52,5.0,158.39,791.95
2827,935,13,0.0,95.9,191.8
2828,935,73,5.0,158.94,794.7
2829,935,58,3.0,157.01,471.03
2830,936,27,0.0,442.48,1327.44
2831,936,47,1.0,191.88,191.88
2832,936,73,4.0,158.94,635.76
2833,936,48,5.0,491.31,2456.55
2834,937,36,2.0,370.69,741.38
2836,938,42,2.0,399.2,798.4
2837,938,82,0.0,17.08,17.08
2838,938,9,5.0,272.09,1360.45
2839,938,100018,5.0,111.64,558.2
2840,938,92,2.0,326.9,653.8
2841,939,63,0.0,422.48,1689.92
2842,939,8,4.0,408.88,1635.52
2843,100939,20,3.0,287.02,861.06
2844,941,53,0.0,470.48,1411.44
2845,941,4,2.0,49.43,98.86
2846,941,72,3.0,445.53,1336.59
2847,100940,91,5.0,129.46,0.0
2849,942,76,5.0,14.77,73.85
2850,942,11,3.0,327.28,981.84
2851,942,16,1.0,65.16,65.16
2852,942,89,1.0,64.65,64.65
2853,942,28,4.0,402.01,1608.04
2854,943,11,2.0,327.28,654.56
2855,943,84,1.0,362.96,362.96
2856,943,100075,3.0,14.77,0.0
2857,943,13,2.0,95.9,191.8
2858,943,24,0.0,392.62,785.24
2863,944,15,4000.0,47.74,190.96
2864,945,14,5.0,73.79,368.95
2865,945,32,4.0,218.69,874.76
2866,946,1,3.0,484.6,1453.8
2867,947,98,2.0,85.79,171.58
2868,948,40,2.0,161.35,322.7
2869,100947,24,504.0,0.0,1570.48
2870,949,100,3.0,291.9,875.7
2871,950,5,1.0,434.01,434.01
2873,100949,59,5.0,73.84,369.2
2874,951,42,2.0,399.2,798.4
2875,951,64,3.0,499.45,1498.35
2876,951,28,0.0,402.01,1206.03
2877,951,60,4.0,158.57,634.28
2878,951,4,1.0,49.43,49.43
2879,952,44,5.0,415.15,2075.75
2880,953,89,0.0,64.65,129.3
2881,953,26,3.0,154.86,464.58
2882,954,37,1.0,426.49,426.49
2883,955,1,2.0,484.6,0.0
2884,955,55,5.0,162.76,813.8
2885,956,98,1.0,85.79,85.79
2886,956,82,4.0,17.08,68.32
2887,957,10,3.0,44.37,133.11
2888,957,9,4.0,0.0,1088.36
2890,957,85,2.0,492.59,985.18
2891,957,70,0.0,452.51,905.02
2892,958,42,5.0,399.2,1996.0
2893,958,7,2.0,289.43,578.86
2894,959,62,2.0,170.9,341.8
2895,959,100099,5.0,291.9,1459.5
2896,960,100079,1.0,177.68,0.0
2897,960,97,1.0,254790.2,259.99
2898,960,32,2.0,218.69,437.38
2899,100960,18,3.0,95.05,285.15
2900,961,85,3.0,0.0,1477.77
2901,962,35,4.0,460.47,1841.88
2902,962,54,3.0,386.53,1159.59
2903,962,21,2.0,286.66,573.32
2904,963,54,3.0,386.53,1159.59
2905,964,79,4.0,484.71,1938.84
2907,964,22,3.0,221.03,663.09
2908,964,76,2.0,14.77,29.54
2909,964,2,2.0,497.46,994.92
2911,965,1,5.0,484.6,2423.0
2913,966,48,3.0,491.31,1473.93
2914,966,30,4.0,476.64,1906.56
2915,100965,42,1.0,399.2,399.2
2916,966,35,4.0,460.47,1841.88
2917,967,25,2.0,385.98,771.96
2918,967,100045,5.0,251.7,1258.5
2919,967,9,0.0,272.09,544.18
2920,967,67,3.0,22.54,67.62
2921,968,37,3.0,0.0,1279.47
2923,969,18,3.0,95.05,285.15
2925,969,47,2.0,191.88,383.76
2926,970,100097,0.0,85.79,257.37
2927,970,100028,3996.0,205.58,822.32
2928,970,26,3.0,154.86,464.58
2929,970,51,4.0,151.57,606.28
2931,971,42,3.0,399.2,1197.6
2932,971,97,0.0,259.99,519.98
2933,971,94,4.0,0.0,1127.68
2935,972,95,4.0,184.49,0.0
2936,973,100029,2.0,476.64,0.0
2937,973,9,1.0,0.0,272.09
2938,974,66,2.0,293.11,586.22
2939,974,53,4.0,470.48,1881.92
2940,974,35,0.0,460.47,460.47
2941,974,11,4.0,327.28,0.0
2942,974,43,3.0,367.18,1101.54
2943,975,68,5.0,98.06,490.3
2944,975,60,3.0,158.57,475.71
2945,975,76,3.0,14.77,44.31
2946,975,16,3.0,65.16,195.48
2947,976,37,2.0,426.49,852.98
2949,977,93,3.0,168.83,129154.95
2950,978,92,3.0,326.9,0.0
2952,978,10,3.0,44.37,133.11
2953,979,54,3.0,386.53,1159.59
2955,981,6,2.0,452.67,905.34
2956,982,18,4.0,0.0,380.2
2957,982,83,5.0,177.32,886.6
2958,982,27,5.0,442.48,2212.4
2959,982,79,3.0,0.0,1454.13
2960,983,98,5.0,85.79,428.95
2961,984,7,3284.0,0.0,1157.72
2963,984,100,4.0,291.9,1167.6
2964,984,24,2.0,392.62,0.0
2965,984,16,4.0,65.16,260.64
2967,985,49,3.0,250.17,750.51
2969,985,99,5.0,48.46,242.3
2970,986,25,1.0,385.98,385.98
2971,987,61,4.0,79.84,319.36
2972,987,51,4.0,151.57,606.28
2973,987,56,2.0,232011.56,508.24
2974,987,87,0.0,311.01,311.01
2976,988,26,3.0,154.86,464.58
2978,989,9,0.0,272.09,1088.36
2979,990,20,5.0,287.02,1435.1
2981,990,25,2.0,385.98,771.96
2982,100989,29,4.0,205.58,822.32
2983,991,91,5.0,129.46,647.3
2985,992,73,5.0,158.94,794.7
2986,100991,31,2.0,224.75,449.5
2987,992,69,2.0,0.0,390.4
2988,992,32,5.0,218.69,1093.45
2989,993,30,5.0,476.64,2383.2
2990,993,4,1.0,49.43,49.43
2991,993,30,0.0,476.64,2383.2
2992,994,84,5.0,362.96,-1814.8
2993,994,42,5.0,399.2,1996.0
2995,994,42,2.0,399.2,798.4
2997,995,17,2.0,214.27,428.54
2998,995,22,1.0,221.03,221.03
