order_item_id,order_id,product_id,quantity,unit_price,subtotal
2339,761,33,1,N/A,218.48
2340,,13,1,95.9,95.9
2341,,28,,402.01,1206.03
2342,763,3,1,88.56,88.56
2343,763,61,5,79.84,N/A
2344,764,18,2,95.05,190.1
2345,764,59,3,73.84,221.52
2346,765,60,5,158.57,792.85
2347,765,89,5,64.65,323.25
2348,765,84,1,362.96,362.96
2349,766,27,2,442.48,884.96
2350,766,56,5,254.12,1270.6
2351,766,76,,14.77,59.08
2352,766,19,2,111.64,223.28
2353,766,88,2,265.4,530.8
2354,767,39,2,14.99,29.98
2355,767,19,2,111.64,223.28
2356,767,2,2,497.46,994.92
2357,768,100065,1,293.11,293.11
2358,768,,4,,709.28
2359,,56,4,254.12,1016.48
2360,769,50,3,295.33,885.99
2361,769,32,3,218.69,656.07
2362,769,,1,326.9,326.9
2363,769,8,1,408.88,0
2364,770,80,1,177.68,177.68
2365,770,60,,158.57,158.57
2366,771,54,4,386.53,
2367,771,23,3,133.11,399.33
2368,771,33,,218.48,436.96
2369,772,68,3,98.06,294.18
2370,772,52,2,158.39,316.78
2371,772,83,3,177.32,531.96
2372,772,99,4,48.46,193.84
2373,772,76,4,14.77,59.08
2374,773,3,,88.56,265.68
2375,773,41,4,268.87,1075.48
2376,773,2,4,497.46,1989.84
2377,774,39,2,14.99,29.98
2378,,84,,362.96,1088.88
2379,775,1,2,484.6,969.2
2380,775,13,2,95.9,191.8
2381,776,98,4,85.79,343.16
2382,776,15,4,47.74,190.96
2383,776,49,4,250.17,1000.68
2384,,34,5,275.98,
2385,777,93,2,168.83,337.66
2386,777,18,2,95.05,190.1
2387,777,23,1,133.11,133.11
2388,778,51,2,151.57,303.14
2389,779,3,1,N/A,88.56
2390,779,7,,289.43,
2391,779,26,1,,154.86
2392,779,77,3,-375.81,1127.43
2393,779,87,3,311.01,933.03
2394,780,32,2,218.69,437.38
2395,780,20,3,287.02,861.06
2396,781,70,2,452.51,905.02
2397,781,93,3,,506.49
2398,781,41,4,268.87,1075.48
2399,781,45,4,291.79,
2400,782,17,1,214.27,214.27
2401,782,32,1,218.69,218.69
2402,782,,2,184.49,368.98
2403,,39,5,14.99,74.95
2404,783,81,1,199.52,199.52
2405,783,3,5,88.56,442.8
2406,784,57,2,249.19,498.38
2407,784,68,3,98.06,294.18
2408,785,84,2,362.96,725.92
2409,785,19,3,,334.92
2410,786,21,3,286.66,859.98
2411,786,62,4,170.9,683.6
2412,786,12,2,25.24,50.48
2413,786,,5,157.01,
2414,,23,3,133.11,
2415,787,58,5,157.01,785.05
2416,788,70,5,452.51,2262.55
2417,788,95,2,184.49,368.98
2418,789,39,1,14.99,14.99
2419,789,6,1,452.67,452.67
2420,789,56,1,254.12,254.12
2421,790,62,2,170.9,341.8
2422,790,1,2,484.6,969.2
2423,790,43,2,,734.36
2424,790,100079,2,177.68,355.36
2425,791,94,2,281.92,563.84
2426,791,45,4,291.79,1167.16
2427,792,26,4,154.86,619.44
2428,792,30,2,476.64,953.28
2429,792,62,4,170.9,
2430,793,52,1,158.39,158.39
2431,,86,1,179.5,179.5
2432,794,44,2,415.15,
2433,795,77,N/A,375.81,1879.05
2434,795,80,2,177.68,355.36
2435,795,52,3,158.39,475.17
2436,795,89,1,64.65,64.65
2437,796,58,5,157.01,785.05
2438,796,96,2,458.83,917.66
2439,797,55,3,,488.28
2440,797,32,3,218.69,656.07
2441,797,26,1,,154.86
2442,797,1,3,484.6,1453.8
2443,798,13,1,95.9,95.9
2444,799,92,,326.9,980.7
2445,799,31,5,,1123.75
2446,799,,,221.03,442.06
2447,799,71,1,455,455
2448,,72,1,445.53,445.53
2449,800,22,3,,663.09
2450,800,63,1,422.48,422.48
2451,800,37,5,426.49,2132.45
2452,800,59,4,73.84,295.36
2453,801,87,5,311.01,1555.05
2454,801,,4,151.57,606.28
2455,802,48,1,491.31,491.31
2456,802,81,4,199.52,798.08
2457,802,85,1,492.59,492.59
2458,803,,4,251.7,1006.8
2459,803,30,2,476.64,953.28
2460,804,15,1,47.74,47.74
2461,804,21,1,286.66,286.66
2462,804,47,4,191.88,767.52
2463,804,13,2,95.9,191.8
2464,,42,1,399.2,399.2
2465,805,94,2,281.92,563.84
2466,805,32,N/A,218.69,218.69
2467,805,58,2,157.01,314.02
2468,806,85,5,-492.59,2462.95
2469,806,64,3,499.45,1498.35
2470,806,73,2,158.94,317.88
2471,806,81,5,199.52,997.6
2472,807,100065,2,,467217.34
2473,807,77,5,375.81,1879.05
2474,807,90,5,288.52,1442.6
2475,807,19,3,111.64,
2476,807,20,1,287.02,287.02
2477,808,59,2,,147.68
2478,100807,88,3,265.4,796.2
2479,809,20,5,287.02,
2480,100809,91,3,129.46,388.38
2481,,,2,484.96,969.92
2482,810,12,5,25.24,126.2
2483,810,72,1,445.53,445.53
2484,810,44,5,0,2075.75
2485,811,82,5,17.08,85.4
2486,811,53,2,470.48,940.96
2487,,52,5,158.39,791.95
2488,811,76,3,14.77,44.31
2489,812,30,2,476.64,953.28
2490,812,20,1,287.02,287.02
2491,812,13,3,95.9,287.7
2492,,59,1,73.84,
2493,814,84,,362.96,725.92
2494,,51,2,151.57,303.14
2495,815,39,3,14.99,44.97
2496,815,33,3,218.48,655.44
2497,815,22,4,,884.12
2498,816,30,4,476.64,1906.56
2499,817,,,184.49,553.47
2500,817,77,5,375.81,1879.05
2501,817,50,5,295.33,1476.65
2502,817,78,4,484.96,1939.84
2503,817,33,2,218.48,436.96
2504,818,85,3,492.59,1477.77
2505,818,,1,49.43,49.43
2506,818,,1,408.88,
2507,819,56,,254.12,254.12
2508,819,86,1,0,179.5
2509,820,,4,412.81,1651.24
2510,821,,,402.01,1206.03
2511,822,57,5,249.19,1245.95
2512,,95,2,184.49,368.98
2513,,83,4,177.32,709.28
2514,822,63,2,422.48,844.96
2515,823,89,2,64.65,129.3
2516,823,77,4,375.81,1503.24
2517,823,60,2,158.57,317.14
2518,823,59,5,73.84,369.2
2519,824,18,2,95.05,190.1
2520,825,64,4,499.45,1997.8
2521,825,17,1,214.27,214.27
2522,825,57,1,249.19,249.19
2523,826,73,5,158.94,794.7
2524,826,80,2,177.68,355.36
2525,826,5,2,434.01,868.02
2526,826,77,4,375.81,1503.24
2527,826,59,,73.84,295.36
2528,827,76,4,14.77,59.08
2529,827,70,,452.51,452.51
2530,827,9,1,272.09,272.09
2531,828,50,5,295.33,
2532,828,42,,399.2,798.4
2533,828,56,2,254.12,508.24
2534,828,51,2,142627.37,153388.84
2535,828,41,5,268.87,1344.35
2536,100828,88,3,265.4,796.2
2537,829,18,5,95.05,475.25
2538,829,100076,3,375.81,1127.43
2539,830,55,3,162.76,488.28
2540,831,52,3,158.39,475.17
2541,831,42,4,399.2,1596.8
2542,832,6,4,452.67,1810.68
2543,832,37,4,426.49,1705.96
2544,833,100089,-5,288.52,1442.6
2545,833,85,4,492.59,1970.36
2546,,56,5,254.12,1270.6
2547,834,32,786,N/A,
2548,834,1,1,,484.6
2549,835,41,3,268.87,806.61
2550,835,18,,95.05,95.05
2551,100835,77,3,,1127.43
2552,836,64,2,499.45,998.9
2553,836,78,2,484.96,969.92
2554,836,9,3,272.09,816.27
2555,836,,1,,422.48
2556,837,60,1,158.57,158.57
2557,838,69,5,195.2,976
2558,838,,3,484.71,1454.13
2559,838,26,1,154.86,154.86
2560,839,67,2,,
2561,839,,N/A,434.01,1302.03
2562,839,84,,362.96,1451.84
2563,,59,1,73.84,73.84
2564,840,82,4,17.08,68.32
2565,841,28,1,402.01,402.01
2566,842,,1,129.46,129.46
2567,842,39,3,14.99,44.97
2568,842,100040,1,268.87,268.87
2569,100842,53,1,470.48,470.48
2570,843,60,4,158.57,634.28
2571,,81,4,199.52,798.08
2572,844,5,2,434.01,868.02
2573,845,100016,2,214.27,428.54
2574,,100050,5,,757.85
2575,846,4,3,49.43,148.29
2576,846,47,4,191.88,767.52
2577,847,51,4,N/A,606.28
2578,848,39,2,14.99,29.98
2579,848,63,5,422.48,
2580,848,84,3,362.96,1088.88
2581,100848,45,2,291.79,583.58
2582,100848,37,3,426.49,1279.47
2583,849,23,2,133.11,266.22
2584,849,65,,24.15,48.3
2585,850,56,1,254.12,
2586,850,21,2,286.66,573.32
2587,850,69,3,195.2,585.6
2588,,90,1,288.52,288.52
2589,851,33,1,218.48,218.48
2590,851,96,4,458.83,1835.32
2591,852,,4,47.74,190.96
2592,,71,5,455,2275
2593,852,78,3,484.96,1454.88
2594,,19,3,111.64,334.92
2595,852,65,2,24.15,48.3
2596,853,94,2,281.92,
2597,853,41,3048,268.87,1075.48
2598,853,52,5,158.39,791.95
2599,853,,,392.62,392.62
2600,853,45,1,291.79,291.79
2601,854,42,3,399.2,1197.6
2602,854,23,4,133.11,532.44
2603,854,,2,327.28,654.56
2604,855,48,3064,491.31,1965.24
2605,855,78,5,484.96,2424.8
2606,855,90,2,288.52,577.04
2607,855,57,1,249.19,249.19
2608,856,44,1,415.15,415.15
2609,856,66,2,0,586.22
2610,856,73,3,158.94,476.82
2611,856,55,3,162.76,
2612,857,18,1,95.05,95.05
2613,100857,33,5,218.48,1092.4
2614,858,37,1,426.49,426.49
2615,859,66,2,293.11,586.22
2616,859,3,5,88.56,442.8
2617,859,10,4,44.37,177.48
2618,860,96,4,458.83,1835.32
2619,860,55,3,162.76,488.28
2620,,26,4,154.86,619.44
2621,861,43,5,,1835.9
2622,861,61,3,68343.04000000001,239.52
2623,861,6,2,0,905.34
2624,861,59,1,73.84,73.84
2625,862,95,4,184.49,737.96
2626,863,58,3,157.01,471.03
2627,864,62,2,170.9,341.8
2628,864,25,4,,
2629,865,17,,,642.81
2630,866,16,5,65.16,325.8
2631,866,72,5,445.53,2227.65
2632,867,46,2,251.7,503.4
2633,868,59,2,73.84,N/A
2634,868,81,2,199.52,399.04
2635,868,29,2,205.58,411.16
2636,868,45,4,291.79,1167.16
2637,869,1,2,484.6,969.2
2638,,33,5,218.48,1092.4
2639,870,22,4,221.03,884.12
2640,870,,4,491.31,1965.24
2641,871,41,4,268.87,1075.48
2642,871,12,N/A,25.24,50.48
2643,871,85,5,492.59,2462.95
2644,100870,81,4,199.52,798.08
2645,,36,3,370.69,1112.07
2646,872,36,4,370.69,1482.76
2647,872,,1,161.35,161.35
2648,100871,47,1,191.88,191.88
2649,873,95,1,184.49,184.49
2650,873,29,1,205.58,
2651,874,59,5,,369.2
2652,875,58,5,,785.05
2653,875,6,3,,1358.01
2654,875,33,2,218.48,436.96
2655,875,28,1,402.01,402.01
2656,875,11,4,327.28,1309.12
2657,876,40,3,161.35,484.05
2658,877,27,2,442.48,884.96
2659,877,6,1,452.67,452.67
2660,877,63,1,422.48,0
2661,878,100093,3,281.92,845.76
2662,878,48,3,491.31,1473.93
2663,879,100099,4,291.9,1167.6
2664,879,97,5,259.99,1299.95
2665,879,64,1,499.45,499.45
2666,880,73,4,158.94,635.76
2667,880,11,4,327.28,
2668,880,25,4,385.98,1543.92
2669,880,33,1,218.48,218.48
2670,881,96,1,458.83,458.83
2671,881,19,5,111.64,558.2
2672,881,6,3,452.67,1358.01
2673,881,40,4,161.35,645.4
2674,881,88,4,265.4,1061.6
2675,882,91,4,129.46,517.84
2676,882,94,3,281.92,845.76
2677,883,23,1,133.11,
2678,883,2,,497.46,1492.38
2679,883,45,5,291.79,1458.95
2680,,,4,17.08,68.32
2681,,11,2,327.28,654.56
2682,885,72,4,,
2683,,89,4,64.65,258.6
2684,885,91,211,129.46,129.46
2685,885,,3,218.69,656.07
2686,886,80,1,177.68,
2687,,24,,,1963.1
2688,887,91,1,129.46,
2689,887,14,5,73.79,368.95
2690,888,96,5,,2294.15
2691,888,57,5,,1245.95
2692,889,100088,3,64.65,193.95
2693,889,89,3,64.65,
2694,890,11,1,327.28,327.28
2695,890,81,1,199.52,199.52
2696,890,,5,47.74,238.7
2697,890,23,3,133.11,399.33
2698,890,,4,455,1820
2699,891,39,2,,29.98
2700,891,49,1,250.17,250.17
2701,891,11,4,327.28,1309.12
2702,891,100060,2,,159.68
2703,892,66,2,293.11,586.22
2704,892,27,1,442.48,442.48
2705,892,81,2,199.52,399.04
2706,892,49,2,,500.34
2707,893,79,2,484.71,969.42
2708,893,91,3,,388.38
2709,893,11,1,327.28,327.28
2710,894,92,2,326.9,653.8
2711,894,100,5,,1459.5
2712,894,98,2,85.79,171.58
2713,895,3,4,88.56,354.24
2714,100895,69,3,195.2,585.6
2715,896,1,4,484.6,1938.4
2716,896,98,5,,428.95
2717,897,21,3,286.66,859.98
2718,897,21,1,286.66,286.66
2719,897,66,4,293.11,1172.44
2720,897,79,4,484.71,1938.84
2721,898,59,1,73.84,73.84
2722,898,9,2,204611.68,544.18
2723,898,44,4,415.15,1660.6
2724,898,3,2,88.56,177.12
2725,899,63,5,422.48,2112.4
2726,900,73,2,158.94,317.88
2727,900,87,4,311.01,1244.04
2728,900,72,2,445.53,891.06
2729,900,79,,484.71,1938.84
2730,901,,3,340.82,1022.46
2731,901,56,4,254.12,1016.48
2732,901,74,5,340.82,1704.1
2733,901,82,,,34.16
2734,901,72,,445.53,2227.65
2735,902,10,2,44.37,
2736,902,15,4,47.74,190.96
2737,903,81,4,199.52,798.08
2738,904,4,4,49.43,197.72
2739,905,83,2,177.32,354.64
2740,905,54,,386.53,773.06
2741,100904,66,1,293.11,293.11
2742,905,67,3,22.54,67.62
2743,905,26,3,154.86,464.58
2744,906,8,4,408.88,1635.52
2745,906,60,4,158.57,634.28
2746,906,57,4,249.19,996.76
2747,906,53,3,470.48,1411.44
2748,,85,5,492.59,2462.95
2749,100906,16,1,65.16,65.16
2750,907,91,-3,129.46,388.38
2751,907,57,4,249.19,996.76
2752,907,18,5,95.05,475.25
2753,908,47,,191.88,0
2754,908,72,2,445.53,891.06
2755,,,5,14.77,73.85
2756,909,28,3,402.01,1206.03
2757,910,99,3,48.46,145.38
2758,910,83,,177.32,531.96
2759,910,22,5,221.03,1105.15
2760,910,71,1,455,
2761,910,65,2,24.15,48.3
2762,911,6,5,452.67,2263.35
2763,911,9,5,,1360.45
2764,911,26,2124,154.86,464.58
2765,911,,3,293.11,879.33
2766,912,12,3,25.24,75.72
2767,912,50,5,295.33,1476.65
2768,912,,1,286.66,286.66
2769,912,66,5,293.11,1465.55
2770,912,97,,259.99,779.97
2771,913,25,,385.98,1543.92
2772,913,33,1,218.48,
2773,913,79,5,,2423.55
2774,913,91,5,129.46,
2775,914,31,1,224.75,224.75
2776,914,80,2,177.68,355.36
2777,,2,1,497.46,497.46
2778,915,28,5,402.01,2010.05
2779,916,100065,3,293.11,879.33
2780,916,90,1,288.52,288.52
2781,916,,,470.48,1411.44
2782,916,73,4,158.94,635.76
2783,916,80,5,177.68,888.4
2784,917,100034,2,460.47,920.94
2785,917,96,4,458.83,1835.32
2786,918,75,1,412.81,412.81
2787,918,68,,98.06,98.06
2788,918,72,3,445.53,1336.59
2789,918,79,2,-484.71,969.42
2790,918,3,5,88.56,442.8
2791,919,91,2,129.46,258.92
2792,,88,4,265.4,1061.6
2793,920,,4,422.48,
2794,920,65,2,24.15,48.3
2795,920,93,2,168.83,337.66
2796,920,55,2,162.76,325.52
2797,921,21,4,286.66,1146.64
2798,,,3,476.64,1429.92
2799,921,22,5,221.03,1105.15
2800,922,56,3,254.12,762.36
2801,922,96,1,,458.83
2802,,89,4,64.65,258.6
2803,922,34,5,275.98,1379.9
2804,923,49,,250.17,250.17
2805,924,52,1,158.39,158.39
2806,925,58,3,157.01,471.03
2807,926,63,3,422.48,-1267.44
2808,927,70,N/A,452.51,905.02
2809,928,100081,,17.08,34.16
2810,928,15,5,47.74,238.7
2811,928,88,4,265.4,1061.6
2812,928,100046,4,191.88,767.52
2813,928,10,4,44.37,177.48
2814,929,37,,426.49,1279.47
2815,930,26,4,154.86,619.44
2816,931,31,5,224.75,1123.75
2817,931,26,3,154.86,464.58
2818,932,47,3,191.88,575.64
2819,100931,15,3,47.74,143.22
2820,933,76,4,14.77,59.08
2821,934,77,5,-375.81,1879.05
2822,934,71,4,455,1820
2823,934,39,,14.99,14.99
2824,934,91,1,129.46,129.46
2825,935,47,2,191.88,383.76
2826,935,52,5,158.39,791.95
2827,935,13,,95.9,191.8
2828,935,73,5,158.94,794.7
2829,935,58,3,157.01,471.03
2830,936,27,,442.48,1327.44
2831,936,47,1,191.88,191.88
2832,936,73,4,158.94,635.76
2833,936,48,5,491.31,2456.55
2834,937,36,2,370.69,741.38
2835,,81,,199.52,997.6
2836,938,42,2,399.2,798.4
2837,938,82,,17.08,17.08
2838,938,9,5,272.09,1360.45
2839,938,100018,5,111.64,558.2
2840,938,92,2,326.9,653.8
2841,939,63,0,422.48,1689.92
2842,939,8,4,408.88,1635.52
2843,100939,20,3,287.02,861.06
2844,941,53,,470.48,1411.44
2845,941,4,2,49.43,98.86
2846,941,72,3,445.53,1336.59
2847,100940,91,5,129.46,
2848,,,5,221.03,1105.15
2849,942,76,5,14.77,73.85
2850,942,11,3,327.28,981.84
2851,942,16,1,65.16,65.16
2852,942,89,1,64.65,64.65
2853,942,28,4,402.01,1608.04
2854,943,11,2,327.28,654.56
2855,943,84,1,362.96,362.96
2856,943,100075,3,14.77,
2857,943,13,2,95.9,191.8
2858,943,24,,392.62,785.24
2859,,33,5,218.48,1092.4
2860,,16,2,65.16,
2861,,59,4,73.84,295.36
2862,944,,4,168.83,675.32
2863,944,15,4000,47.74,190.96
2864,945,14,5,73.79,368.95
2865,945,32,4,218.69,874.76
2866,946,1,3,484.6,1453.8
2867,947,98,2,85.79,171.58
2868,948,40,2,161.35,322.7
2869,100947,24,504,,1570.48
2870,949,100,3,291.9,875.7
2871,950,5,1,434.01,434.01
2872,,25,1,385.98,
2873,100949,59,5,73.84,369.2
2874,951,42,2,399.2,798.4
2875,951,64,3,499.45,1498.35
2876,951,28,,402.01,1206.03
2877,951,60,4,158.57,634.28
2878,951,4,1,49.43,49.43
2879,952,44,5,415.15,2075.75
2880,953,89,,64.65,129.3
2881,953,26,3,154.86,464.58
2882,954,37,1,426.49,426.49
2883,955,1,2,484.6,
2884,955,55,5,162.76,813.8
2885,956,98,1,85.79,85.79
2886,956,82,4,17.08,68.32
2887,957,10,3,44.37,133.11
2888,957,9,4,,1088.36
2889,,24,3,392.62,1177.86
2890,957,85,2,492.59,985.18
2891,957,70,,452.51,905.02
2892,958,42,5,399.2,1996
2893,958,7,2,289.43,578.86
2894,959,62,2,170.9,341.8
2895,959,100099,5,291.9,1459.5
2896,960,100079,1,177.68,
2897,960,97,1,254790.2,259.99
2898,960,32,2,218.69,437.38
2899,100960,18,3,95.05,285.15
2900,961,85,3,,1477.77
2901,962,35,4,460.47,1841.88
2902,962,54,3,386.53,1159.59
2903,962,21,2,286.66,573.32
2904,963,54,3,386.53,1159.59
2905,964,79,4,484.71,1938.84
2906,,78,,,1939.84
2907,964,22,3,221.03,663.09
2908,964,76,2,14.77,29.54
2909,964,2,2,497.46,994.92
2910,,27,,442.48,1769.92
2911,965,1,5,484.6,2423
2912,,19,1,111.64,
2913,966,48,3,491.31,1473.93
2914,966,30,4,476.64,1906.56
2915,100965,42,1,399.2,399.2
2916,966,35,4,460.47,1841.88
2917,967,25,2,385.98,771.96
2918,967,100045,5,251.7,1258.5
2919,967,9,,272.09,544.18
2920,967,67,3,22.54,67.62
2921,968,37,3,,1279.47
2922,,40,4,161.35,645.4
2923,969,18,3,95.05,285.15
2924,,2,1,,497.46
2925,969,47,2,191.88,383.76
2926,970,100097,,85.79,257.37
2927,970,100028,3996,205.58,822.32
2928,970,26,3,154.86,464.58
2929,970,51,4,151.57,606.28
2930,970,,4,17.08,68.32
2931,971,42,3,399.2,1197.6
2932,971,97,,259.99,519.98
2933,971,94,4,,1127.68
2934,,48,3,491.31,1473.93
2935,972,95,4,184.49,
2936,973,100029,2,476.64,
2937,973,9,1,,272.09
2938,974,66,2,293.11,586.22
2939,974,53,4,470.48,1881.92
2940,974,35,,460.47,460.47
2941,974,11,4,327.28,N/A
2942,974,43,3,367.18,1101.54
2943,975,68,5,98.06,490.3
2944,975,60,3,158.57,475.71
2945,975,76,3,14.77,44.31
2946,975,16,3,65.16,195.48
2947,976,37,2,426.49,852.98
2948,977,,3,385.98,1157.94
2949,977,93,3,168.83,129154.95
2950,978,92,3,326.9,
2951,,14,5,73.79,368.95
2952,978,10,3,44.37,133.11
2953,979,54,3,386.53,1159.59
2954,980,,4,25.24,100.96
2955,981,6,2,452.67,905.34
2956,982,18,4,,380.2
2957,982,83,5,177.32,886.6
2958,982,27,5,442.48,2212.4
2959,982,79,3,N/A,1454.13
2960,983,98,5,85.79,428.95
2961,984,7,3284,,1157.72
2962,984,,2,,383.76
2963,984,100,4,291.9,1167.6
2964,984,24,2,392.62,
2965,984,16,4,65.16,260.64
2966,985,,5,47.74,238.7
2967,985,49,3,250.17,750.51
2968,,33,1,218.48,218.48
2969,985,99,5,48.46,242.3
2970,986,25,1,385.98,385.98
2971,987,61,4,79.84,319.36
2972,987,51,4,151.57,606.28
2973,987,56,2,232011.56,508.24
2974,987,87,,311.01,311.01
2975,,40,4,161.35,645.4
2976,988,26,3,154.86,464.58
2977,,,3,73.79,221.37
2978,989,9,,272.09,1088.36
2979,990,20,5,287.02,1435.1
2980,990,,5,218.69,1093.45
2981,990,25,2,385.98,771.96
2982,100989,29,4,205.58,822.32
2983,991,91,5,129.46,647.3
2984,991,,2,275.98,551.96
2985,992,73,5,158.94,794.7
2986,100991,31,2,224.75,449.5
2987,992,69,2,N/A,390.4
2988,992,32,5,218.69,1093.45
2989,993,30,5,476.64,2383.2
2990,993,4,1,49.43,49.43
2991,993,30,,476.64,2383.2
2992,994,84,5,362.96,-1814.8
2993,994,42,5,399.2,1996
2994,994,,2,,905.34
2995,994,42,2,399.2,798.4
2996,,52,2,158.39,316.78
2997,995,17,2,214.27,428.54
2998,995,22,1,221.03,221.03
2999,996,82,1,17.08,17.08
3000,996,74,,340.82,
3001,996,71,4,455,1820
3002,997,32,4,218.69,874.76
3003,997,76,2,14.77,-29.54
3004,997,59,2,73.84,147.68
3005,998,49,3,250.17,750.51
3006,998,62,5,170.9,854.5
3007,998,58,2,,314.02
3008,998,23,2,133.11,266.22
3009,998,54,0,,
3010,999,,3,399.2,1197.6
3011,999,81,5,39704.48,997.6
3012,999,41,3,,806.61
3013,100998,25,3,385.98,1157.94
3014,1000,77,3,375.81,
3015,1000,62,-5,,854.5
3016,1000,74,2,340.82,681.64
3017,1001,,4,199.52,798.08
3018,1002,88,1,265.4,265.4
3019,1003,100081,3,17.08,51.24
3020,1003,74,1,,340.82
3021,1003,94,5,281.92,1409.6
3022,1004,5,1,434.01,434.01
3023,1005,100030,2,224.75,449.5
3024,1005,50,2,295.33,126991.9
3025,1005,100017,5,95.05,475.25
3026,1005,69,N/A,195.2,N/A
3027,1005,38,5,61.02,
3028,1006,46,1,251.7,251.7
3029,101005,8,3,,1226.64
3030,1007,1,2,484.6,969.2
3031,1007,95,4,184.49,737.96
3032,1007,92,5,326.9,1634.5
3033,1007,50,2,295.33,590.66
3034,1008,16,4,65.16,
3035,1009,15,4,47.74,190.96
3036,1009,82,5,17.08,85.4
3037,1009,100,N/A,291.9,583.8
3038,1009,29,5,205.58,1027.9
3039,1009,84,5,46095.92,
3040,1010,80,2,177.68,355.36
3041,1010,10,,44.37,177.48
3042,1011,27,4,442.48,1769.92
3043,1011,88,4,265.4,1061.6
3044,1012,28,2,402.01,804.02
3045,1012,100000,2,,969.2
3046,1012,46,5,251.7,1258.5
3047,1012,,1,370.69,370.69
3048,1012,84,5,362.96,
3049,1013,49,2,250.17,500.34
3050,1013,,1,470.48,470.48
3051,1013,50,3,295.33,885.99
3052,,88,2,265.4,530.8
3053,1013,74,2,340.82,-681.64
3054,1014,35,2,460.47,920.94
3055,1014,18,,95.05,285.15
3056,1015,49,2,250.17,
3057,1016,28,2,402.01,804.02
3058,1016,24,4,392.62,1570.48
3059,101015,66,3,293.11,879.33
3060,1017,100081,5,17.08,85.4
3061,101016,36,4,,1482.76
3062,1018,30,2,476.64,953.28
3063,1018,,,385.98,385.98
3064,1019,53,2,470.48,940.96
3065,1019,18,2,95.05,190.1
3066,1019,35,2,460.47,920.94
3067,1020,35,4,460.47,1841.88
3068,1021,27,1,442.48,132301.52000000002
3069,1022,50,2,295.33,590.66
3070,1022,43,4,367.18,1468.72
3071,1022,16,4,65.16,260.64
3072,1022,56,5,254.12,1270.6
3073,101021,30,4,476.64,1906.56
3074,1023,65,3,24.15,72.45
3075,101022,4,,49.43,49825.44
3076,1023,61,1,79.84,79.84
3077,1023,29,1,205.58,205.58
3078,1024,67,3,22.54,67.62
3079,1025,53,3,470.48,1411.44
3080,1026,86,4,179.5,718
3081,1026,26,3,154.86,464.58
3082,1026,73,5,158.94,794.7
3083,1026,11,3,327.28,981.84
3084,1027,9,5,272.09,1360.45
3085,1027,29,5,205.58,1027.9
3086,1027,60,3,158.57,475.71
3087,1027,34,3,275.98,
3088,,47,5,,959.4
3089,1028,8,1,408.88,
3090,1029,99,4,48.46,193.84
3091,1029,91,1,129.46,129.46
3092,1029,9,1,272.09,272.09
3093,1029,100,4,291.9,1167.6
3094,1030,96,4,458.83,1835.32
3095,1030,100064,1,24.15,24.15
3096,1030,95,1,184.49,
3097,1030,26,1,154.86,154.86
3098,1030,98,1,85.79,
3099,1031,39,2,14.99,29.98
3100,1031,68,1,98.06,98.06
3101,1031,42,1,399.2,399.2
3102,1032,47,4,191.88,767.52
3103,1033,1,4,484.6,1938.4
3104,,49,4,250.17,1000.68
3105,1033,,3,17.08,51.24
3106,1033,26,5,154.86,774.3
3107,1033,44,1,415.15,
3108,1034,85,1,492.59,492.59
3109,1034,68,3,,294.18
3110,1034,,5,-497.46,2487.3
3111,1034,3,,88.56,88.56
3112,1034,100,3,291.9,
3113,1035,81,-3,199.52,598.56
3114,1035,76,,14.77,14.77
3115,1036,89,5,64.65,323.25
3116,1036,75,3,412.81,1238.43
3117,1037,6,2,452.67,905.34
3118,1037,,3,177.32,531.96
3119,1038,100046,1,191.88,191.88
3120,101038,10,1,44.37,
3121,1039,83,5,177.32,886.6
3122,1039,86,5,179.5,897.5
3123,,37,1,426.49,426.49
3124,1039,100001,,497.46,
3125,101039,94,4,281.92,1127.68
3126,1040,74,3,340.82,1022.46
3127,1040,46,2,251.7,503.4
3128,1041,69,4,195.2,780.8
3129,1041,65,4,24.15,96.6
3130,1042,63,1,422.48,
3131,1043,,2,442.48,0
3132,1043,63,1,422.48,422.48
3133,1043,40,1,161.35,161.35
3134,1043,30,2,476.64,953.28
3135,1043,,4,224.75,899
3136,1044,14,4,73.79,295.16
3137,1045,93,2,168.83,337.66
3138,1045,85,5,492.59,2462.95
3139,1045,46,4,251.7,1006.8
3140,1045,,3,191.88,575.64
3141,1045,36,2,370.69,741.38
3142,1046,55,3,162.76,488.28
3143,1046,60,3,126856,475.71
3144,1046,99,2,48.46,96.92
3145,101046,,5,434.01,
3146,1048,,5,392.62,1963.1
3147,1048,59,4,73.84,295.36
3148,1048,21,3,286.66,859.98
3149,1048,85,5,492.59,2462.95
3150,1049,52,,158.39,
3151,1050,54,3,386.53,1159.59
3152,1050,22,1,221.03,221.03
3153,1050,69,3,195.2,585.6
3154,1051,7,2,289.43,578.86
3155,1051,77,2,,
3156,1051,90,4,288.52,1154.08
3157,1052,7,5,289.43,1447.15
3158,1052,68,1,98.06,98.06
3159,1052,74,5,340.82,1704.1
3160,1052,90,3,288.52,865.56
3161,1053,,5,422.48,2112.4
3162,1054,51,,151.57,303.14
3163,1054,35,3,460.47,1381.41
3164,1054,26,2,154.86,309.72
3165,1054,88,124,265.4,265.4
3166,1055,31,5,224.75,1123.75
3167,1055,66,5,293.11,1465.55
